image_id,family,severity,gradient_cosine,delta_det_linear,det_loss_delta_sem1
61268,color_cast,2,-0.1444622427225113,0.00044202197927071705,0.031020045280456543
63047,gamma,1,0.7210631370544434,-0.004004838678321204,0.027747690677642822
63047,gamma,2,0.34745222330093384,-0.0015025275351862617,-0.007566392421722412
63047,contrast,1,0.3274585008621216,-0.0007728079568260734,-0.05829340219497681
63047,contrast,2,-0.9399757385253906,0.005858096897884989,0.04207122325897217
63047,color_cast,1,0.9215975999832153,-0.0025029873750304077,0.019112765789031982
63047,color_cast,2,0.5426508784294128,-0.0008748770051386619,0.03348582983016968
63154,gamma,1,0.8659184575080872,-0.004831725455932906,0.006815075874328613
63154,gamma,2,0.7713934779167175,-0.003529055916874277,0.004194825887680054
63154,contrast,1,0.3952263295650482,-0.0006464502011157354,-0.033361971378326416
63154,contrast,2,0.3863459825515747,-0.00019657913596070518,0.014090403914451599
63154,color_cast,1,0.46774226427078247,-0.00022265249153613238,0.007570326328277588
63154,color_cast,2,-0.2975114583969116,0.00013838116223813778,-0.010302603244781494
65074,gamma,1,0.20541486144065857,-0.0001368856121400749,-0.0020181238651275635
65074,gamma,2,0.4896262288093567,-0.001500994373287528,-0.003634810447692871
65074,contrast,1,-0.9250101447105408,0.0018465098559900348,0.000261455774307251
65074,contrast,2,-0.38423261046409607,0.0018392820560134528,-0.012861371040344238
65074,color_cast,1,0.4173319339752197,-0.0011450347615610498,0.0021570920944213867
65074,color_cast,2,0.4667993485927582,-0.001382745963900087,-0.014698714017868042
65288,gamma,1,0.21966059505939484,-0.0015450543360998707,0.012547612190246582
65288,gamma,2,-0.24829337000846863,0.003125220080658575,-0.037442684173583984
65288,contrast,1,0.14496876299381256,-0.0006137974015889566,-0.00022852420806884766
65288,contrast,2,-0.7085285782814026,0.006452052507585006,0.08076000213623047
65288,color_cast,1,-0.7195267677307129,0.0007262541635263114,0.06291556358337402
65288,color_cast,2,0.4899933636188507,-0.0009508836288906437,-0.02821063995361328
70229,gamma,1,-0.9281520247459412,0.018720507553127968,-0.03552144765853882
70229,gamma,2,-0.03737296909093857,0.00017176525760695638,-0.007746219635009766
70229,contrast,1,0.22777420282363892,-0.001203354854110223,0.011346101760864258
70229,contrast,2,-0.212152898311615,0.002106715881218199,-0.025121212005615234
70229,color_cast,1,-0.9299655556678772,0.001783158791183805,0.0001544952392578125
70229,color_cast,2,-0.4519456624984741,0.001168505204351974,-0.0312807559967041
71451,gamma,1,-0.6277921199798584,0.0009094254426212364,-0.009230896830558777
71451,gamma,2,-0.3198901414871216,0.0001799824328396182,-0.00042563676834106445
71451,contrast,1,-0.25693419575691223,8.119556123120382e-05,-0.005967184901237488
71451,contrast,2,0.2986997067928314,-3.061036722954774e-05,-0.001148417592048645
71451,color_cast,1,-0.3436395823955536,2.870548468512906e-05,-0.004700273275375366
71451,color_cast,2,-0.236782506108284,2.0293094400368958e-05,0.0004105120897293091
73702,gamma,1,0.0405409075319767,-6.396745843007326e-05,0.019988954067230225
73702,gamma,2,-0.07472743093967438,7.750493530141816e-05,0.006551027297973633
73702,contrast,1,-0.13945916295051575,0.00035383384877481563,0.010130167007446289
73702,contrast,2,0.6675859689712524,-0.009131817893197017,-0.03138941526412964
73702,color_cast,1,-0.02679714933037758,5.511220491976766e-05,-0.011287868022918701
73702,color_cast,2,-0.2414741963148117,0.0005938149401567902,0.01195603609085083
75393,gamma,1,-0.6342567205429077,0.00377751155224568,0.00418245792388916
75393,gamma,2,-0.6103488206863403,0.0024879277752230754,0.02295476198196411
75393,contrast,1,0.6877406239509583,-0.001437082514051463,-0.012587308883666992
75393,contrast,2,0.6175171136856079,-0.002631859586572235,-0.004869997501373291
75393,color_cast,1,-0.7528392672538757,0.004770215938766141,0.0024853944778442383
75393,color_cast,2,-0.9255731105804443,0.01012872771101753,-0.0314372181892395
78404,gamma,1,-0.1254839450120926,0.0010174971389198908,0.007384657859802246
78404,gamma,2,-0.5483881831169128,0.005321544227107452,0.09724807739257812
78404,contrast,1,0.922778844833374,-0.01718257221750971,-0.04256272315979004
78404,contrast,2,0.0695827528834343,-0.0016139528385320859,0.10402488708496094
78404,color_cast,1,-0.0033214918803423643,2.7417904761009235e-05,-0.019983410835266113
78404,color_cast,2,0.34159940481185913,-0.0012940331724058168,-0.01653766632080078
78959,gamma,1,-0.1864684671163559,0.0010474092478497787,-0.0022733211517333984
78959,gamma,2,0.02005525305867195,-0.00010415259201173155,0.03966569900512695
78959,contrast,1,-0.5904800295829773,0.03208033268396611,0.07193684577941895
78959,contrast,2,0.8613132834434509,-0.09682914763697624,-0.07242918014526367
78959,color_cast,1,-0.29653725028038025,0.0023862915358673596,0.014034748077392578
78959,color_cast,2,-0.4039074182510376,0.007505493829994495,-0.06275558471679688
79565,gamma,1,0.4188511073589325,-0.00010242773740512565,-0.002495940774679184
79565,gamma,2,-0.13683269917964935,2.130598269272178e-05,0.0038071870803833008
79565,contrast,1,0.046501319855451584,-8.202631644289909e-06,0.0031343400478363037
79565,contrast,2,-0.22107498347759247,0.00011504899151981551,0.001964312046766281
79565,color_cast,1,-0.6768998503684998,0.00013802386438196762,-0.0008980557322502136
79565,color_cast,2,0.2099076211452484,-2.243372872156176e-05,0.0031138136982917786
82812,gamma,1,-0.5443654656410217,0.005272970508015043,-0.0340040922164917
82812,gamma,2,-0.02724878303706646,0.0004423711988462949,0.022341370582580566
82812,contrast,1,0.28039947152137756,-0.003677072581699397,-0.0002231001853942871
82812,contrast,2,0.10491155087947845,-0.0024521661450218587,-0.019058585166931152
82812,color_cast,1,-0.25051915645599365,0.0004357057372574078,0.08036637306213379
82812,color_cast,2,-0.3024570345878601,0.00011537613012417715,-0.019215822219848633
83172,gamma,1,-0.5825756192207336,0.0003067091388294173,-0.0008037090301513672
83172,gamma,2,-0.1602431982755661,0.0002319058764677497,0.00262373685836792
83172,contrast,1,-0.05850987881422043,4.3955510693149263e-05,0.002938568592071533
83172,contrast,2,-0.09379927814006805,0.00010446115514125693,0.008183687925338745
83172,color_cast,1,-0.5998178124427795,0.0011096902049218189,0.00762486457824707
83172,color_cast,2,-0.42450687289237976,0.0006340978514864246,-0.007124990224838257
86755,gamma,1,-0.6108818650245667,0.0013086441661218113,0.0011677742004394531
86755,gamma,2,-0.41790205240249634,0.0014686985315599834,-0.011499881744384766
86755,contrast,1,-0.17872023582458496,0.0005422145425331883,-0.022641777992248535
86755,contrast,2,0.05758284404873848,-3.8323489634157965e-05,0.01185905933380127
86755,color_cast,1,-0.6927222609519958,0.00016869892998252247,-0.00030797719955444336
86755,color_cast,2,-0.8197757005691528,0.002348569531997937,-0.0026404857635498047
88218,gamma,1,0.5297471284866333,-0.00017907810747003723,-0.02206578105688095
88218,gamma,2,-0.867754340171814,0.00020633723139766984,0.007623501121997833
88218,contrast,1,-0.6334608793258667,8.554149243769026e-05,-0.0013850703835487366
88218,contrast,2,0.4124150574207306,-6.853056730339738e-05,0.0054742321372032166
88218,color_cast,1,-0.5593181848526001,0.0003335745478395451,0.004552319645881653
88218,color_cast,2,-0.690584659576416,0.00019846307889765768,-0.01145365834236145
89556,gamma,1,0.08409635722637177,-0.0011725455023106084,0.028758645057678223
89556,gamma,2,0.1935880333185196,-0.0017230411508892445,0.022909462451934814
89556,contrast,1,-0.08483505249023438,0.001339608346852634,-0.040151357650756836
89556,contrast,2,0.4672529399394989,-0.005264838730830647,-0.026343822479248047
89556,color_cast,1,0.7584320902824402,-0.004232189989558581,0.05146360397338867
89556,color_cast,2,0.12430519610643387,-0.0003239742529924068,-0.017473459243774414
99054,gamma,1,0.23296001553535461,-0.0005747003605849351,0.008031964302062988
99054,gamma,2,0.31749531626701355,-0.0006682199639977366,-0.008842945098876953
99054,contrast,1,0.7492269277572632,-0.002719192234747904,-0.027274250984191895
99054,contrast,2,0.5678158402442932,-0.0016107244707469822,-0.0043492913246154785
99054,color_cast,1,0.17663736641407013,-0.0002881418501726333,0.021123051643371582
99054,color_cast,2,-0.03953937441110611,2.37479439168041e-05,0.0139617919921875
101420,gamma,1,0.2623429298400879,-0.00014797494915105928,-0.0003662407398223877
101420,gamma,2,0.36147335171699524,-0.000320387255502647,-0.0007060617208480835
101420,contrast,1,0.02993801422417164,-5.6434838111523456e-05,-0.0065515488386154175
101420,contrast,2,-0.3573916554450989,0.0005592322293659947,0.004086047410964966
101420,color_cast,1,0.12350578606128693,-9.046914749382975e-05,-0.004162132740020752
101420,color_cast,2,0.6043781638145447,-0.0006470873715371076,0.002901807427406311
102331,gamma,1,-0.09553001075983047,4.9242833298465075e-05,0.007946491241455078
102331,gamma,2,0.6752421259880066,-0.000290372154537096,0.008222028613090515
102331,contrast,1,-0.7989273071289062,0.004434773632291596,0.007515236735343933
102331,contrast,2,-0.602940559387207,0.001181899406245683,0.007254511117935181
102331,color_cast,1,0.002470879815518856,-6.533468320942936e-06,-0.014187917113304138
102331,color_cast,2,-0.4660435616970062,0.001279800257466059,0.007768586277961731
102356,gamma,1,0.21830064058303833,-0.00014101428679070134,-0.004616886377334595
102356,gamma,2,0.8519744277000427,-0.0017797378512319295,0.008340239524841309
102356,contrast,1,-0.2550661265850067,3.7437894739301517e-05,-0.003174424171447754
102356,contrast,2,0.09403499960899353,-0.0001875745022455168,0.004373401403427124
102356,color_cast,1,-0.0016756420955061913,5.186172994773361e-07,-0.015306830406188965
102356,color_cast,2,-0.6700444221496582,0.0005133945545121803,-0.00912792980670929
102805,gamma,1,0.20279276371002197,-0.00027536269270047974,0.03751170635223389
102805,gamma,2,-0.3222852349281311,0.0033368592086060814,0.03223872184753418
102805,contrast,1,-0.23856118321418762,0.002208600236276829,-0.02342700958251953
102805,contrast,2,0.23608417809009552,-0.0018837687406295066,-0.0110245943069458
102805,color_cast,1,0.5694991946220398,-0.0015421844594465136,-0.06411945819854736
102805,color_cast,2,-0.5259348750114441,0.00020655090154823484,0.009239554405212402
105335,gamma,1,0.062056947499513626,-0.0006099954995913503,0.009863018989562988
105335,gamma,2,-0.40228819847106934,0.005465637074055567,0.023647308349609375
105335,contrast,1,-0.21081991493701935,0.0018167819931970523,-0.022247910499572754
105335,contrast,2,0.800434947013855,-0.031436197215541216,-0.07144200801849365
105335,color_cast,1,0.765507161617279,-0.0029373099881292025,0.015941381454467773
105335,color_cast,2,0.5886731743812561,-0.0016760754183516567,-0.02950417995452881
115946,gamma,1,0.2426513433456421,-0.0010380860224636598,0.02003037929534912
115946,gamma,2,0.00636627059429884,-2.4573894182730725e-05,0.03538656234741211
115946,contrast,1,0.25822365283966064,-0.0015230159026831764,0.07249367237091064
115946,contrast,2,-0.5736805200576782,0.003912741191341398,0.022130250930786133
115946,color_cast,1,-0.5571262240409851,0.0013712815115474826,0.011201798915863037
115946,color_cast,2,-0.757551372051239,0.0037215165510093027,-0.04137307405471802
116479,gamma,1,-0.6530043482780457,0.0034152450832844045,-0.0004315674304962158
116479,gamma,2,-0.6460903286933899,0.0030052669764917034,0.02148902416229248
116479,contrast,1,-0.3635678291320801,0.0006241951082123205,0.01171809434890747
116479,contrast,2,0.5707404613494873,-0.0016574116143898304,0.008433520793914795
116479,color_cast,1,-0.7309505939483643,0.002766232716754407,-0.004615575075149536
116479,color_cast,2,0.11932738125324249,-0.00028980565417777024,0.011882901191711426
124798,gamma,1,0.16574813425540924,-0.00010368983071858876,0.04999136924743652
124798,gamma,2,-0.03381747007369995,4.8366373026161735e-05,0.029656052589416504
124798,contrast,1,0.8059587478637695,-0.0008147361934446609,-0.06499719619750977
124798,contrast,2,0.7205716371536255,-0.0005693388294534559,-0.004205226898193359
124798,color_cast,1,0.39475423097610474,-0.00034622146871130096,-0.04102367162704468
124798,color_cast,2,0.509722888469696,-0.0004891899867293158,0.042144715785980225
125778,gamma,1,0.8742051124572754,-0.0019136849426963773,-0.038149237632751465
125778,gamma,2,0.9790019989013672,-0.004132647850165992,0.13482904434204102
125778,contrast,1,0.24105529487133026,-0.002496656798444498,0.02624678611755371
125778,contrast,2,-0.9686600565910339,0.029393123499871977,0.04828524589538574
125778,color_cast,1,-0.491420179605484,0.0018740888619837245,-0.012442708015441895
125778,color_cast,2,-0.6672526597976685,0.002570128389866762,-0.007950305938720703
130386,gamma,1,0.0048166243359446526,-1.0360620088171319e-05,0.008629381656646729
130386,gamma,2,0.08055615425109863,-0.0003403237323933099,0.01870417594909668
130386,contrast,1,-0.7521651983261108,0.0011060036879403014,-0.024709880352020264
130386,contrast,2,-0.4028671979904175,0.004148653809568895,0.048477888107299805
130386,color_cast,1,-0.2725178897380829,0.0005514325135715858,0.012281596660614014
130386,color_cast,2,0.5864486694335938,-0.0011458249016420782,-0.0028082728385925293
132329,gamma,1,-0.5303307771682739,0.002041387503069665,-0.008880287408828735
132329,gamma,2,-0.6133185625076294,0.0018928651007754588,0.007998168468475342
132329,contrast,1,0.3279869854450226,-0.0002608454882080342,0.006154954433441162
132329,contrast,2,-0.3105153739452362,0.0004964597249439696,0.014065414667129517
132329,color_cast,1,0.010900432243943214,-1.1894566628384111e-05,0.013160884380340576
132329,color_cast,2,-0.36493515968322754,0.0002372147790280021,0.013448894023895264
132703,gamma,1,0.3018070459365845,-0.0005201595469817585,-0.0016887113451957703
132703,gamma,2,0.7961233854293823,-0.001221111245981916,0.003119528293609619
132703,contrast,1,-0.03629842400550842,6.029096228038114e-05,-0.0008591189980506897
132703,contrast,2,-0.5757322907447815,0.002596395965608452,0.005173981189727783
132703,color_cast,1,0.5511283874511719,-0.00021139197398302616,-0.005679488182067871
132703,color_cast,2,0.8923054337501526,-0.00034223874153573004,-0.005147486925125122
134886,gamma,1,-0.1390092521905899,0.0010170831899820702,-0.003112316131591797
134886,gamma,2,-0.43277713656425476,0.004458717715106696,-0.015573859214782715
134886,contrast,1,0.3615874648094177,-0.0011618710599479406,-0.03770267963409424
134886,contrast,2,-0.14000627398490906,0.001687722931246273,0.004993319511413574
134886,color_cast,1,0.21895739436149597,-0.0016117117124299822,0.02043282985687256
134886,color_cast,2,-0.40980494022369385,0.003382896037614189,0.01630270481109619
136466,gamma,1,-0.838222324848175,0.0014782544387563477,-0.015076369047164917
136466,gamma,2,-0.8645471334457397,0.0009007163889078027,-0.0025702714920043945
136466,contrast,1,0.3814348876476288,-0.00034977585647799983,0.03650844097137451
136466,contrast,2,0.5983778238296509,-0.000516457010150252,-0.001280277967453003
136466,color_cast,1,0.2579134702682495,-0.00020967315987889068,-0.004640489816665649
136466,color_cast,2,0.6859825253486633,-0.00040190231224660177,0.00428752601146698
144932,gamma,1,0.06579889357089996,-0.00020203480477054873,0.006031155586242676
144932,gamma,2,-0.38619133830070496,0.0015473050203154955,-0.0027909278869628906
144932,contrast,1,-0.9493473768234253,0.01503528026953808,0.0007745027542114258
144932,contrast,2,-0.484921395778656,0.012605614506369989,0.012058019638061523
144932,color_cast,1,-0.7277042865753174,0.004687976036582541,0.0019723176956176758
144932,color_cast,2,-0.18430234491825104,0.0013467550924540555,-0.001255631446838379
145665,gamma,1,0.04784107953310013,-1.2089618747072732e-05,-0.01867997646331787
145665,gamma,2,0.14279213547706604,-2.3449887911010296e-05,-0.0026110559701919556
145665,contrast,1,-0.32599684596061707,0.00014209546910652653,0.0034328848123550415
145665,contrast,2,0.5812613368034363,-0.00025997505447227664,-0.01937808096408844
145665,color_cast,1,0.6537044644355774,-0.00026096922787797924,-0.01862873136997223
145665,color_cast,2,0.016943413764238358,-6.836287326931383e-06,-0.00609549880027771
147223,gamma,1,-0.3190452754497528,0.0019677212450294706,-0.019909143447875977
147223,gamma,2,0.15196287631988525,-0.0004483513706874092,-0.015229225158691406
147223,contrast,1,0.8785427212715149,-0.010347309545675044,-0.009405851364135742
147223,contrast,2,0.9867247939109802,-0.010005071082750703,-0.011128485202789307
147223,color_cast,1,0.36116525530815125,-0.0006468732709535391,-0.009198307991027832
147223,color_cast,2,0.6229206919670105,-0.0002714583395040446,0.017716586589813232
153632,gamma,1,-0.23528419435024261,0.00045631514856154,0.007887154817581177
153632,gamma,2,0.34066644310951233,-0.0011333042053228877,0.005241870880126953
153632,contrast,1,0.8181679248809814,-0.0017319752214374163,0.0019192695617675781
153632,contrast,2,0.8600485920906067,-0.012502936892277099,-0.022135794162750244
153632,color_cast,1,-0.007827190682291985,1.5979235518092524e-05,0.0025836825370788574
153632,color_cast,2,0.8235765099525452,-0.0007607010606175072,-0.00016182661056518555
155443,gamma,1,0.5625007748603821,-0.003501895033569863,0.00123518705368042
155443,gamma,2,0.5366548895835876,-0.022864433929953448,-0.07363772392272949
155443,contrast,1,0.6566765904426575,-0.018799320572535076,-0.008885443210601807
155443,contrast,2,0.7897661924362183,-0.045192714622806954,-0.057605743408203125
155443,color_cast,1,-0.46626609563827515,0.0007868839764913282,0.006388247013092041
155443,color_cast,2,-0.8167772889137268,0.003119787661270721,0.014998763799667358
159458,gamma,1,-0.7758126258850098,0.0004822807875807061,-0.01657208800315857
159458,gamma,2,-0.5385997891426086,0.0006463678932106635,-0.02906128764152527
159458,contrast,1,0.7380849123001099,-0.0045053532818625,-0.011023789644241333
159458,contrast,2,0.5778661370277405,-0.0032133019770153137,-0.011856824159622192
159458,color_cast,1,0.3047967255115509,-0.00021640124971876245,0.0005654692649841309
159458,color_cast,2,0.9359654784202576,-0.002492403228149316,-0.01849430799484253
160556,gamma,1,0.12801368534564972,-0.0010139017863428999,0.08741295337677002
160556,gamma,2,-0.42528754472732544,0.00433538421569002,0.09623277187347412
160556,contrast,1,0.6281411647796631,-0.0013281696959452026,-0.006389260292053223
160556,contrast,2,0.4764776825904846,-0.004035651065720303,-0.04175233840942383
160556,color_cast,1,0.11675667017698288,-0.0008319125127085469,-0.022895634174346924
160556,color_cast,2,-0.08772245794534683,0.000692966398416698,0.001735091209411621
163155,gamma,1,0.9343500733375549,-0.0008284344496022431,0.010407134890556335
163155,gamma,2,-0.1865665465593338,0.0002601111371224426,-0.008734196424484253
163155,contrast,1,0.599471390247345,-0.00020979444653327023,0.0019094794988632202
163155,contrast,2,-0.6634932160377502,0.0006528133656590016,-0.009463824331760406
163155,color_cast,1,0.4369193911552429,-0.0001720338864956672,0.0024365782737731934
