image_id,family,severity,gradient_cosine,delta_det_linear,det_loss_delta_sem1
65074,color_cast,1,0.41694965958595276,-0.0011443702136196745,0.0021570920944213867
65074,color_cast,2,0.4672485291957855,-0.001385409241799412,-0.014465391635894775
65288,gamma,1,0.3325289785861969,-0.0018839034863420924,0.05089700222015381
65288,gamma,2,0.012249576859176159,-0.00012958145589158504,0.008141517639160156
65288,contrast,1,0.08795838803052902,-0.00043839167761745016,0.03379404544830322
65288,contrast,2,-0.7049182057380676,0.008722488257749695,0.12446916103363037
65288,color_cast,1,-0.4022976756095886,0.0006920956445968193,0.03684854507446289
65288,color_cast,2,0.3918069303035736,-0.0007429359787359307,-0.03794384002685547
70229,gamma,1,-0.9281286597251892,0.01872462233636046,-0.03552144765853882
70229,gamma,2,-0.037492673844099045,0.00017231646446453502,-0.007913470268249512
70229,contrast,1,0.2277994155883789,-0.0012037956554336589,0.012884914875030518
70229,contrast,2,-0.21214327216148376,0.002106469779256225,-0.025121212005615234
70229,color_cast,1,-0.9301199913024902,0.0017836181067033094,0.0001544952392578125
70229,color_cast,2,-0.4521472454071045,0.001169211308203921,-0.0312807559967041
71451,gamma,1,-0.6278550624847412,0.0009096225573448174,-0.009231269359588623
71451,gamma,2,-0.3201361298561096,0.0001801112618861207,-0.0007653906941413879
71451,contrast,1,-0.2566136121749878,8.109423597942286e-05,-0.005967184901237488
71451,contrast,2,0.2980426847934723,-3.055451521339376e-05,-0.001183435320854187
71451,color_cast,1,-0.343902051448822,2.8732872185564093e-05,-0.004241675138473511
71451,color_cast,2,-0.23672078549861908,2.0282091289663447e-05,0.0004105120897293091
73702,gamma,1,0.04062572866678238,-6.40964426235889e-05,0.019988954067230225
73702,gamma,2,-0.07469771057367325,7.746985470091107e-05,0.023849129676818848
73702,contrast,1,-0.13951237499713898,0.00035387490452018413,0.0034282803535461426
73702,contrast,2,0.6674687266349792,-0.009131748764486039,-0.03208273649215698
73702,color_cast,1,-0.02699560858309269,5.553068121670352e-05,-0.011287868022918701
73702,color_cast,2,-0.24131618440151215,0.000593387406971329,0.01195603609085083
75393,gamma,1,-0.6343165636062622,0.0037769925302986863,0.00418245792388916
75393,gamma,2,-0.6106644868850708,0.002489536233589669,0.02295476198196411
75393,contrast,1,0.6880847811698914,-0.0014379797769027399,-0.005962669849395752
75393,contrast,2,0.617814838886261,-0.0026320660993956625,-0.004869997501373291
75393,color_cast,1,-0.7528574466705322,0.004770421568882529,0.0006952285766601562
75393,color_cast,2,-0.925573468208313,0.010128061349294766,-0.03329354524612427
78404,gamma,1,-0.1253097802400589,0.001016260531904438,0.007384657859802246
78404,gamma,2,-0.548407793045044,0.005321561923039678,0.09724807739257812
78404,contrast,1,0.9226489067077637,-0.017174633552960613,-0.04256272315979004
78404,contrast,2,0.06943143904209137,-0.0016106235333718786,0.10402178764343262
78404,color_cast,1,-0.003423017216846347,2.825608268413084e-05,-0.019983410835266113
78404,color_cast,2,0.3415324091911316,-0.0012939483935164443,-0.01653766632080078
78959,gamma,1,-0.18651068210601807,0.001047727372237741,-0.03191733360290527
78959,gamma,2,0.019254859536886215,-9.99682550032804e-05,0.03640639781951904
78959,contrast,1,-0.5904255509376526,0.03208241024388551,0.0733790397644043
78959,contrast,2,0.8613547086715698,-0.09684077323268406,-0.07242918014526367
78959,color_cast,1,-0.29642006754875183,0.002384724658315707,0.012301206588745117
78959,color_cast,2,-0.40393468737602234,0.007506037159037006,-0.06275558471679688
79565,gamma,1,0.4188564717769623,-0.00010242609783613624,-0.002495940774679184
79565,gamma,2,-0.13693246245384216,2.1321387119054275e-05,0.0038071870803833008
79565,contrast,1,0.0462845079600811,-8.165303418774866e-06,0.003163270652294159
79565,contrast,2,-0.22135604918003082,0.00011511101072366445,0.001964312046766281
79565,color_cast,1,-0.6771764755249023,0.0001381160897714893,-0.0001385807991027832
79565,color_cast,2,0.20997300744056702,-2.2437648634474825e-05,0.0031138136982917786
82812,gamma,1,-0.5443837642669678,0.005273992260738419,-0.034973323345184326
82812,gamma,2,-0.027303284034132957,0.00044326333855298887,0.016341745853424072
82812,contrast,1,0.2800907790660858,-0.0036709553263003626,-0.0002231001853942871
82812,contrast,2,0.10481683909893036,-0.0024500214003601826,-0.019608497619628906
82812,color_cast,1,-0.2508154809474945,0.00043632322610548505,0.08257704973220825
82812,color_cast,2,-0.3022242784500122,0.00011530530171666442,0.01058042049407959
83172,gamma,1,-0.660829484462738,0.0004059803540929878,0.010817617177963257
83172,gamma,2,-0.4463098645210266,0.0006065575110779211,-0.0013532638549804688
83172,contrast,1,0.12375225126743317,-8.912184260528172e-05,-0.006675660610198975
83172,contrast,2,-0.11876372992992401,0.00013623383650109082,0.010584324598312378
83172,color_cast,1,-0.5520501136779785,0.0009976522013484433,0.008908718824386597
83172,color_cast,2,-0.2570764720439911,0.0003250477835405968,-0.007111251354217529
86755,gamma,1,-0.6109223365783691,0.0013085966854569488,0.004541635513305664
86755,gamma,2,-0.41783928871154785,0.0014680592239180472,-0.009609222412109375
86755,contrast,1,-0.17845024168491364,0.0005415865908181087,-0.022640228271484375
86755,contrast,2,0.05768834799528122,-3.840914215896769e-05,0.009925425052642822
86755,color_cast,1,-0.6923421025276184,0.00016869453695745907,0.0017892122268676758
86755,color_cast,2,-0.8198743462562561,0.0023484487620396006,-0.0021376609802246094
88218,gamma,1,0.5297867655754089,-0.000179124339238407,-0.01757548749446869
88218,gamma,2,-0.8677465319633484,0.00020609782366592935,0.0064344629645347595
88218,contrast,1,-0.6334981918334961,8.558934314298067e-05,-0.0013850703835487366
88218,contrast,2,0.4122442901134491,-6.844659737690988e-05,0.0054742321372032166
88218,color_cast,1,-0.5594547986984253,0.00033375175682360365,0.00292794406414032
88218,color_cast,2,-0.6902278065681458,0.0001983194274214107,-0.01145365834236145
89556,gamma,1,0.08425936847925186,-0.0011749697741646064,0.02550649642944336
89556,gamma,2,0.19347520172595978,-0.0017219126952140746,0.022909462451934814
89556,contrast,1,-0.08527516573667526,0.0013465163440288621,-0.034999072551727295
89556,contrast,2,0.4673423171043396,-0.0052668224673789055,-0.026343822479248047
89556,color_cast,1,0.7584614157676697,-0.004231838867207692,0.055834412574768066
89556,color_cast,2,0.12411283701658249,-0.00032348141136569024,-0.02108246088027954
99054,gamma,1,0.24913202226161957,-0.0007249880495536539,-0.010161995887756348
99054,gamma,2,0.39268818497657776,-0.0011551359510258853,-0.003795444965362549
99054,contrast,1,0.6971481442451477,-0.0030237980031820066,-0.024191439151763916
99054,contrast,2,0.6706861853599548,-0.0017511579791545412,0.01832824945449829
99054,color_cast,1,0.12701377272605896,-0.00021733627936724559,0.007088720798492432
99054,color_cast,2,-0.17977210879325867,0.00015652754469915728,-0.006645023822784424
101420,gamma,1,0.2623264491558075,-0.00014805542845708607,-0.0003662407398223877
101420,gamma,2,0.3615942597389221,-0.00032043435108544536,-0.0007060617208480835
101420,contrast,1,0.029913950711488724,-5.6398505603068396e-05,-0.0065515488386154175
101420,contrast,2,-0.3571516275405884,0.0005589305399706986,0.004086047410964966
101420,color_cast,1,0.12329801917076111,-9.028988394069004e-05,-0.004162132740020752
101420,color_cast,2,0.6041988134384155,-0.0006469927438976906,0.0033820420503616333
102331,gamma,1,-0.09561716020107269,4.925854451891872e-05,0.007946491241455078
102331,gamma,2,0.6747179627418518,-0.0002902147489600735,0.008222028613090515
102331,contrast,1,-0.7989217638969421,0.004435261244322586,0.007515236735343933
102331,contrast,2,-0.6029831767082214,0.0011815683883667526,0.007254511117935181
102331,color_cast,1,0.002201099880039692,-5.81994060001971e-06,-0.01273857057094574
102331,color_cast,2,-0.4663393795490265,0.001280431066613057,0.007774457335472107
102356,gamma,1,0.1015622541308403,-5.0619333341386514e-05,-0.003120332956314087
102356,gamma,2,0.7877786159515381,-0.0006934293097631989,-0.012586742639541626
102356,contrast,1,-0.36519962549209595,7.459031269760806e-05,-0.004551976919174194
102356,contrast,2,-0.2972855567932129,0.0005222933415846503,0.007519230246543884
102356,color_cast,1,0.1468721479177475,-6.316055535607382e-05,0.017002418637275696
102356,color_cast,2,-0.6588956117630005,0.0004690811727087853,-0.01144157350063324
102805,gamma,1,0.2038961797952652,-0.00027687538195450713,0.03751170635223389
102805,gamma,2,-0.3222816288471222,0.0033366444237323545,0.03223872184753418
102805,contrast,1,-0.23840145766735077,0.002206958470349861,-0.020302653312683105
102805,contrast,2,0.235765278339386,-0.0018813100854058276,-0.0110245943069458
102805,color_cast,1,0.569294810295105,-0.0015415928668153108,-0.06411945819854736
102805,color_cast,2,-0.5256702303886414,0.00020653690030603133,0.009239554405212402
105335,gamma,1,0.06217072904109955,-0.000611130551582505,0.009840130805969238
105335,gamma,2,-0.40236935019493103,0.005467991407111522,0.023202180862426758
105335,contrast,1,-0.21085448563098907,0.0018167430366031652,-0.025458693504333496
105335,contrast,2,0.8004043102264404,-0.03143129117089542,-0.07144200801849365
105335,color_cast,1,0.765542209148407,-0.0029380536928023137,0.01541757583618164
105335,color_cast,2,0.588714063167572,-0.0016758728446634758,-0.04549098014831543
115946,gamma,1,0.24266277253627777,-0.001038196472853246,0.02003037929534912
115946,gamma,2,0.006746184546500444,-2.6038239561077244e-05,0.03538656234741211
115946,contrast,1,0.2583600878715515,-0.0015237720148185002,0.07249367237091064
115946,contrast,2,-0.5741292834281921,0.003919419274108872,0.029114127159118652
115946,color_cast,1,-0.5572013258934021,0.001371584085057211,0.011201798915863037
115946,color_cast,2,-0.7574590444564819,0.0037206392950054333,-0.04137307405471802
116479,gamma,1,-0.6530563235282898,0.0034158664096002878,-0.00044155120849609375
116479,gamma,2,-0.6460168361663818,0.0030044402628162923,0.02148902416229248
116479,contrast,1,-0.36353200674057007,0.0006240246830186407,0.01171809434890747
116479,contrast,2,0.5704747438430786,-0.0016560749630111775,0.008433520793914795
116479,color_cast,1,-0.730827808380127,0.0027659619516691215,-0.0033841729164123535
116479,color_cast,2,0.11913839727640152,-0.00028933247298439465,0.011882901191711426
124798,gamma,1,0.07230985909700394,-4.088569140921258e-05,0.0345379114151001
124798,gamma,2,0.017118971794843674,-2.2087849568413687e-05,0.023974180221557617
124798,contrast,1,0.7879196405410767,-0.0006940287358158299,-0.04799288511276245
124798,contrast,2,0.902190625667572,-0.0007358933205713459,0.06384986639022827
124798,color_cast,1,0.393472820520401,-0.00029725336113172146,-0.01489180326461792
124798,color_cast,2,0.46829304099082947,-0.00042885119507418554,0.03842484951019287
125778,gamma,1,0.8743126392364502,-0.0019141579828439077,-0.038149237632751465
125778,gamma,2,0.9790040850639343,-0.00413450884069408,0.13925111293792725
125778,contrast,1,0.2410443127155304,-0.0024969704915242517,0.030209779739379883
125778,contrast,2,-0.9686328768730164,0.029391907324644348,0.04828524589538574
125778,color_cast,1,-0.4912530779838562,0.0018735392228940067,-0.013512492179870605
125778,color_cast,2,-0.6671271920204163,0.0025699365913253117,-0.026448488235473633
130386,gamma,1,0.004797255154699087,-1.0318964118433833e-05,0.008629381656646729
130386,gamma,2,0.08069562911987305,-0.0003409389456912063,0.01870417594909668
130386,contrast,1,-0.7518752813339233,0.0011054449588597686,-0.024709880352020264
130386,contrast,2,-0.4029995799064636,0.0041501111752537895,0.03518331050872803
130386,color_cast,1,-0.27279675006866455,0.0005518905812753412,0.012281596660614014
130386,color_cast,2,0.5865358114242554,-0.0011459100256909396,-0.0028082728385925293
132329,gamma,1,-0.5303227305412292,0.0020412989344552415,-0.008880287408828735
132329,gamma,2,-0.613266110420227,0.0018930106974143054,0.010462671518325806
132329,contrast,1,0.3280946612358093,-0.0002609526113984876,0.006154954433441162
132329,contrast,2,-0.3103830814361572,0.0004962137404433484,0.014808475971221924
132329,color_cast,1,0.01076669991016388,-1.174929832125811e-05,0.013160884380340576
132329,color_cast,2,-0.36488547921180725,0.00023723725534508246,0.013448894023895264
132703,gamma,1,0.30147820711135864,-0.0005195721762269321,-0.002619795501232147
132703,gamma,2,0.796147346496582,-0.0012212631532464058,0.0043370723724365234
132703,contrast,1,-0.0359756238758564,5.9748083394043764e-05,-0.0008591189980506897
132703,contrast,2,-0.575527548789978,0.002595493562095695,0.005173981189727783
132703,color_cast,1,0.5511208176612854,-0.00021134024011129813,-0.005679488182067871
132703,color_cast,2,0.8922673463821411,-0.0003422695186572847,-0.005147486925125122
134886,gamma,1,-0.13890407979488373,0.0010161777867501666,-0.003112316131591797
134886,gamma,2,-0.4328225255012512,0.004458391694951317,-0.01520228385925293
134886,contrast,1,0.3618146777153015,-0.001161581557849479,-0.03770267963409424
134886,contrast,2,-0.14053770899772644,0.0016941568633590913,-0.00013184547424316406
134886,color_cast,1,0.21895673871040344,-0.0016120580648787048,0.02043282985687256
134886,color_cast,2,-0.40916866064071655,0.0033773288210469433,0.01630270481109619
136466,gamma,1,-0.8378852009773254,0.0014772534748388182,-0.015094965696334839
136466,gamma,2,-0.8647308349609375,0.0009013395747258069,-0.000690162181854248
136466,contrast,1,0.38171592354774475,-0.0003500188330048858,0.03817790746688843
136466,contrast,2,0.5990896821022034,-0.0005173113054829708,-0.0013465583324432373
136466,color_cast,1,0.25826045870780945,-0.00020991664028181687,-0.004640489816665649
136466,color_cast,2,0.6860575675964355,-0.0004020774815546852,0.003928452730178833
144932,gamma,1,0.06573829054832458,-0.0002019503994399388,0.006031155586242676
144932,gamma,2,-0.3861958980560303,0.0015473700244966562,-0.0032317638397216797
144932,contrast,1,-0.9493626952171326,0.015030508989564076,0.0007745027542114258
144932,contrast,2,-0.4849577844142914,0.012605419868106258,0.012058019638061523
144932,color_cast,1,-0.7274564504623413,0.004685393002783016,0.0019723176956176758
144932,color_cast,2,-0.18441325426101685,0.0013477678797341654,-0.001255631446838379
145665,gamma,1,0.048766374588012695,-1.2312953045708802e-05,-0.01867997646331787
145665,gamma,2,0.14666247367858887,-2.4100119573874283e-05,-0.005859881639480591
145665,contrast,1,-0.32616859674453735,0.00014214706549021077,-0.0015424638986587524
145665,contrast,2,0.581531286239624,-0.00026008154750187837,-0.0239592045545578
145665,color_cast,1,0.6537922620773315,-0.00026104871865442584,-0.01862873136997223
145665,color_cast,2,0.01695152372121811,-6.839828441969624e-06,-0.0062162429094314575
147223,gamma,1,-0.31922218203544617,0.001968792884531002,-0.019909143447875977
147223,gamma,2,0.1525157243013382,-0.0004499302751113845,0.0012322068214416504
147223,contrast,1,0.8785442113876343,-0.010347296231247772,-0.009405851364135742
147223,contrast,2,0.9867211580276489,-0.01000458133943459,-0.011128485202789307
147223,color_cast,1,0.3613573908805847,-0.0006474210490257501,-0.00951889157295227
147223,color_cast,2,0.6228788495063782,-0.0002714890852153438,0.01923203468322754
153632,gamma,1,-0.23518389463424683,0.00045615429679580805,0.006492137908935547
153632,gamma,2,0.34074485301971436,-0.001133508772359331,0.005241870880126953
153632,contrast,1,0.8182513117790222,-0.001732166347232609,0.0019192695617675781
153632,contrast,2,0.8600785732269287,-0.012502387182957804,-0.022135794162750244
153632,color_cast,1,-0.007775954902172089,1.5875036556923073e-05,0.0025836825370788574
153632,color_cast,2,0.8235589861869812,-0.0007606234641735557,0.0006093680858612061
155443,gamma,1,0.5625386238098145,-0.003502280423264401,0.00123518705368042
155443,gamma,2,0.5366233587265015,-0.02287182425179689,-0.07363772392272949
155443,contrast,1,0.6563544869422913,-0.018790908771914607,-0.008885443210601807
155443,contrast,2,0.7897717356681824,-0.04518224089192443,-0.057605743408203125
155443,color_cast,1,-0.46652111411094666,0.000787275349287243,0.009133577346801758
155443,color_cast,2,-0.8167985081672668,0.003119337936228211,5.263090133666992e-05
159458,gamma,1,-0.7757991552352905,0.00048231656577471565,-0.01657208800315857
159458,gamma,2,-0.5386518836021423,0.0006464149482444069,-0.02906128764152527
159458,contrast,1,0.738050103187561,-0.004505533369746534,-0.010997682809829712
159458,contrast,2,0.5776079893112183,-0.003212607698089716,-0.0130251944065094
159458,color_cast,1,0.3044176995754242,-0.00021584390780175,0.0005654692649841309
159458,color_cast,2,0.9360249042510986,-0.002490764082403445,-0.0181424617767334
160556,gamma,1,0.12807294726371765,-0.0010142462128917887,0.04270195960998535
160556,gamma,2,-0.4253280758857727,0.004336568258795637,0.09257864952087402
160556,contrast,1,0.6284211874008179,-0.001329141767924649,-0.006389260292053223
160556,contrast,2,0.4763774275779724,-0.004035200905279676,-0.04266858100891113
160556,color_cast,1,0.11678022891283035,-0.0008320371740654268,-0.015767157077789307
160556,color_cast,2,-0.08755837380886078,0.0006915641851964028,-0.012050032615661621
163155,gamma,1,0.8867905735969543,-0.0005912173299926423,0.004883766174316406
163155,gamma,2,-0.31895914673805237,0.0003919498918832339,-0.0031653791666030884
163155,contrast,1,0.3884696364402771,-0.00013325130082379545,0.0013475418090820312
163155,contrast,2,-0.648189902305603,0.00038395801781346576,-0.007705435156822205
163155,color_cast,1,0.44473889470100403,-0.0001729314185429,0.0007535740733146667
