image_id,family,severity,gradient_cosine,det_loss_delta_sem1,g_sem_norm,g_det_norm
44260,contrast,1,-0.09400695562362671,0.0013428926467895508,0.0703652948141098,1.5836474895477295
44260,contrast,2,0.27138078212738037,-0.016878962516784668,0.26152119040489197,1.3337599039077759
44260,color_cast,1,-0.7251827716827393,0.010555744171142578,0.06718502938747406,0.6334003210067749
44260,color_cast,2,-0.18511870503425598,-0.00386202335357666,0.09481369704008102,0.5304495692253113
46872,gamma,1,0.8355159163475037,0.012492537498474121,0.08445350080728531,0.15399985015392303
46872,gamma,2,0.8184840083122253,0.04767727851867676,0.0840485543012619,0.12980498373508453
46872,contrast,1,0.8819292783737183,0.047555387020111084,0.1778973639011383,0.21411718428134918
46872,contrast,2,-0.008633541874587536,-0.021572589874267578,0.07882382720708847,0.11732953041791916
46872,color_cast,1,-0.027904445305466652,-0.0029891133308410645,0.07710420340299606,0.1447257548570633
46872,color_cast,2,-0.31924235820770264,0.028657972812652588,0.13145732879638672,0.13384871184825897
50145,gamma,1,-0.16568715870380402,-0.02475893497467041,1.2975285053253174,0.7014495730400085
50145,gamma,2,0.222665935754776,-0.045961856842041016,1.116858959197998,0.873149573802948
50145,contrast,1,0.8851815462112427,-7.355213165283203e-05,0.13919949531555176,0.7414640188217163
50145,contrast,2,0.8988151550292969,-0.0004850625991821289,0.05824483186006546,0.8613237142562866
50145,color_cast,1,0.8750141859054565,0.028303027153015137,0.07984747737646103,1.4760712385177612
50145,color_cast,2,0.8866312503814697,-0.007473111152648926,0.03285301476716995,0.5870926976203918
51598,gamma,1,-0.05374876782298088,-0.0013905167579650879,0.0663364827632904,0.14745767414569855
51598,gamma,2,-0.5957556366920471,0.012203708291053772,0.08147814124822617,0.2226565033197403
51598,contrast,1,0.024534234777092934,-0.007162719964981079,0.06514491885900497,0.11775010079145432
51598,contrast,2,-0.8918827772140503,0.000369340181350708,0.05471520125865936,0.6105383634567261
51598,color_cast,1,-0.6941233277320862,0.028595328330993652,0.21372084319591522,0.2935679852962494
51598,color_cast,2,-0.7000485062599182,0.017067819833755493,0.1445508599281311,0.7132536768913269
54593,gamma,1,0.781075119972229,0.0565873384475708,0.15241041779518127,0.29751452803611755
54593,gamma,2,0.18726171553134918,0.01302558183670044,0.1631784439086914,0.34946706891059875
54593,contrast,1,-0.2537780702114105,-0.0029532313346862793,0.17646197974681854,0.29057610034942627
54593,contrast,2,-0.857370138168335,0.0019741058349609375,0.08608868718147278,0.8831771016120911
54593,color_cast,1,0.17802491784095764,-0.14086228609085083,0.05296439304947853,0.5266101360321045
54593,color_cast,2,0.19470196962356567,-0.04076993465423584,0.050915129482746124,0.3499690294265747
57725,gamma,1,-0.5265926122665405,0.010172156617045403,0.18240267038345337,0.023227233439683914
57725,gamma,2,-0.7439991235733032,0.002786632627248764,0.16166971623897552,0.023201312869787216
57725,contrast,1,0.11484763771295547,-0.004552045837044716,0.0889797955751419,0.03003823757171631
57725,contrast,2,-0.9097814559936523,0.0006874147802591324,0.07847212255001068,0.025607433170080185
57725,color_cast,1,0.3770321309566498,-0.0045830607414245605,0.07342591136693954,0.024596434086561203
57725,color_cast,2,-0.517532467842102,0.0045440346002578735,0.08665067702531815,0.024227740243077278
57760,gamma,1,-0.27808520197868347,0.04409390687942505,0.08400480449199677,0.08196253329515457
57760,gamma,2,0.5411818623542786,-0.016260147094726562,0.05170780047774315,0.3856038451194763
57760,contrast,1,0.676072895526886,0.018249094486236572,0.07871026545763016,0.17274941504001617
57760,contrast,2,0.9507445693016052,-0.05848515033721924,0.15503528714179993,1.4696877002716064
57760,color_cast,1,0.7771865129470825,-0.0013625025749206543,0.06417450308799744,0.16643141210079193
57760,color_cast,2,0.34359875321388245,-2.968311309814453e-05,0.08518875390291214,0.16457661986351013
58655,gamma,1,-0.20010632276535034,-0.005483776330947876,0.17807725071907043,0.08792038261890411
58655,gamma,2,-0.8699137568473816,-0.003083467483520508,0.17100684344768524,0.045949019491672516
58655,contrast,1,-0.5772551894187927,0.03363954275846481,0.1909475028514862,0.08053656667470932
58655,contrast,2,-0.9700626730918884,0.003753580152988434,0.10476887971162796,0.035557352006435394
58655,color_cast,1,-0.10117021948099136,-0.007448211312294006,0.10088454186916351,0.08574611693620682
58655,color_cast,2,-0.7893855571746826,-0.005570702254772186,0.09177844971418381,0.08193830400705338
60090,gamma,1,0.20567014813423157,0.01710522174835205,0.06655072420835495,0.18323539197444916
60090,gamma,2,0.3145643472671509,0.014549016952514648,0.09682194888591766,0.1732761114835739
60090,contrast,1,-0.44524887204170227,-0.07256388664245605,0.23836466670036316,0.1765858232975006
60090,contrast,2,0.975633978843689,0.004382193088531494,0.13248364627361298,0.3473375141620636
60090,color_cast,1,-0.6779689788818359,0.013216614723205566,0.07293413579463959,0.2860877513885498
60090,color_cast,2,-0.47184818983078003,-0.02222156524658203,0.07893091440200806,0.2335524559020996
61268,gamma,1,-0.38974323868751526,0.007699131965637207,0.282731831073761,0.5746592283248901
61268,gamma,2,-0.34659528732299805,0.043248653411865234,0.37356775999069214,1.846822738647461
61268,contrast,1,0.6803357005119324,0.020584940910339355,0.2255202829837799,0.6094281077384949
61268,contrast,2,-0.28538262844085693,0.06927931308746338,0.3003937005996704,0.8662155270576477
61268,color_cast,1,0.05386264994740486,0.03536975383758545,0.13593031466007233,0.3224696218967438
61268,color_cast,2,-0.1442086547613144,0.02267223596572876,0.149297297000885,0.20502568781375885
63047,gamma,1,0.759274423122406,-0.005450308322906494,0.15047681331634521,0.3951854109764099
63047,gamma,2,0.4262664318084717,-0.004448294639587402,0.14328506588935852,0.27765366435050964
63047,contrast,1,0.6594902873039246,-0.05913853645324707,0.0707426369190216,0.37372708320617676
63047,contrast,2,-0.8993605971336365,0.04836475849151611,0.11041063815355301,0.4216037690639496
63047,color_cast,1,0.9059516787528992,0.01897507905960083,0.07344622910022736,0.5154695510864258
63047,color_cast,2,0.36094310879707336,0.0458911657333374,0.03591111674904823,0.46846020221710205
63154,gamma,1,0.8659259080886841,0.00045228004455566406,0.12730622291564941,0.43844929337501526
63154,gamma,2,0.7713996171951294,0.004194825887680054,0.1233723908662796,0.3708183467388153
63154,contrast,1,0.3952590227127075,-0.033361971378326416,0.04275960102677345,0.3824496865272522
63154,contrast,2,0.3863790035247803,0.014090403914451599,0.03836601972579956,0.13263149559497833
63154,color_cast,1,0.4680831730365753,0.007570326328277588,0.05350756645202637,0.08893174678087234
63154,color_cast,2,-0.29712674021720886,-0.010302603244781494,0.0617523230612278,0.07535139471292496
65074,gamma,1,0.20544086396694183,-0.002317875623703003,0.104764923453331,0.06365735828876495
65074,gamma,2,0.48958221077919006,-0.002686023712158203,0.4173199534416199,0.07347361743450165
65074,contrast,1,-0.924895167350769,0.0002606213092803955,0.17356260120868683,0.11507914960384369
65074,contrast,2,-0.38354191184043884,-0.013256669044494629,0.13662835955619812,0.3505987823009491
65074,color_cast,1,0.41694965958595276,0.0021570920944213867,0.13726168870925903,0.19995559751987457
65074,color_cast,2,0.4672485291957855,-0.014465391635894775,0.24237702786922455,0.12233159691095352
65288,gamma,1,0.3325289785861969,0.05089700222015381,0.11414900422096252,0.49631455540657043
65288,gamma,2,0.012249576859176159,0.008141517639160156,0.11394961923360825,0.9283427000045776
65288,contrast,1,0.08795838803052902,0.03379404544830322,0.18287238478660583,0.27254417538642883
65288,contrast,2,-0.7049182057380676,0.12446916103363037,0.146671861410141,0.8436354994773865
65288,color_cast,1,-0.4022976756095886,0.03684854507446289,0.07915634661912918,0.21733660995960236
65288,color_cast,2,0.3918069303035736,-0.03794384002685547,0.07447794824838638,0.2545959949493408
70229,gamma,1,-0.9281286597251892,-0.03552144765853882,0.17926770448684692,1.1253894567489624
70229,gamma,2,-0.037492673844099045,-0.007913470268249512,0.051108233630657196,0.8992697596549988
70229,contrast,1,0.2277994155883789,0.012884914875030518,0.04683307558298111,1.1283594369888306
70229,contrast,2,-0.21214327216148376,-0.025121212005615234,0.18058370053768158,0.5498540997505188
70229,color_cast,1,-0.9301199913024902,0.0001544952392578125,0.06426896899938583,0.29837438464164734
70229,color_cast,2,-0.4521472454071045,-0.0312807559967041,0.08379413932561874,0.308602511882782
71451,gamma,1,-0.6278550624847412,-0.009231269359588623,0.35875728726387024,0.040383230894804
71451,gamma,2,-0.3201361298561096,-0.0007653906941413879,0.16087310016155243,0.034972183406353
71451,contrast,1,-0.2566136121749878,-0.005967184901237488,0.13593654334545135,0.023247381672263145
71451,contrast,2,0.2980426847934723,-0.001183435320854187,0.06198105216026306,0.01654009334743023
71451,color_cast,1,-0.343902051448822,-0.004241675138473511,0.03461424261331558,0.024137340486049652
71451,color_cast,2,-0.23672078549861908,0.0004105120897293091,0.061869386583566666,0.013848429545760155
73702,gamma,1,0.04062572866678238,0.019988954067230225,0.06922377645969391,0.22791741788387299
73702,gamma,2,-0.07469771057367325,0.023849129676818848,0.08372445404529572,0.12387204170227051
73702,contrast,1,-0.13951237499713898,0.0034282803535461426,0.09382609277963638,0.2703419029712677
73702,contrast,2,0.6674687266349792,-0.03208273649215698,0.38464173674583435,0.35568591952323914
73702,color_cast,1,-0.02699560858309269,-0.011287868022918701,0.10156576335430145,0.20253142714500427
73702,color_cast,2,-0.24131618440151215,0.01195603609085083,0.11172529309988022,0.22009006142616272
75393,gamma,1,-0.6343165636062622,0.00418245792388916,0.24978406727313995,0.23838306963443756
75393,gamma,2,-0.6106644868850708,0.02295476198196411,0.14004358649253845,0.2911069393157959
75393,contrast,1,0.6880847811698914,-0.005962669849395752,0.07861185818910599,0.2658414840698242
75393,contrast,2,0.617814838886261,-0.004869997501373291,0.10299430787563324,0.413642555475235
75393,color_cast,1,-0.7528574466705322,0.0006952285766601562,0.07111766934394836,0.8909769654273987
75393,color_cast,2,-0.925573468208313,-0.03329354524612427,0.10325444489717484,1.059757947921753
78404,gamma,1,-0.1253097802400589,0.007384657859802246,0.14511629939079285,0.5588610768318176
78404,gamma,2,-0.548407793045044,0.09724807739257812,0.21976874768733978,0.441539466381073
78404,contrast,1,0.9226489067077637,-0.04256272315979004,0.38276657462120056,0.4863142669200897
78404,contrast,2,0.06943143904209137,0.10402178764343262,0.3158348798751831,0.7344761490821838
78404,color_cast,1,-0.003423017216846347,-0.019983410835266113,0.10391752421855927,0.7943530082702637
78404,color_cast,2,0.3415324091911316,-0.01653766632080078,0.08202813565731049,0.4618726372718811
78959,gamma,1,-0.18651068210601807,-0.03191733360290527,0.14611542224884033,0.38445767760276794
78959,gamma,2,0.019254859536886215,0.03640639781951904,0.2498830258846283,0.20777113735675812
78959,contrast,1,-0.5904255509376526,0.0733790397644043,0.3887619078159332,1.397713303565979
78959,contrast,2,0.8613547086715698,-0.07242918014526367,0.24237023293972015,4.638707160949707
78959,color_cast,1,-0.29642006754875183,0.012301206588745117,0.11697714030742645,0.687748372554779
78959,color_cast,2,-0.40393468737602234,-0.06275558471679688,0.14419661462306976,1.2886781692504883
79565,gamma,1,0.4188564717769623,-0.002495940774679184,0.041558410972356796,0.05884186550974846
79565,gamma,2,-0.13693246245384216,0.0038071870803833008,0.02306215465068817,0.06751637160778046
79565,contrast,1,0.0462845079600811,0.003163270652294159,0.048955049365758896,0.03603621572256088
79565,contrast,2,-0.22135604918003082,0.001964312046766281,0.19448453187942505,0.02673870138823986
79565,color_cast,1,-0.6771764755249023,-0.0001385807991027832,0.08818332850933075,0.023128950968384743
79565,color_cast,2,0.20997300744056702,0.0031138136982917786,0.06906244903802872,0.015472905710339546
82812,gamma,1,-0.5443837642669678,-0.034973323345184326,0.39699262380599976,0.24403487145900726
82812,gamma,2,-0.027303284034132957,0.016341745853424072,0.4367055892944336,0.3717561662197113
82812,contrast,1,0.2800907790660858,-0.0002231001853942871,0.9049767851829529,0.1448247730731964
82812,contrast,2,0.10481683909893036,-0.019608497619628906,0.5545880198478699,0.42147159576416016
82812,color_cast,1,-0.2508154809474945,0.08257704973220825,0.09338127821683884,0.18629199266433716
82812,color_cast,2,-0.3022242784500122,0.01058042049407959,0.023440292105078697,0.16276344656944275
83172,gamma,1,-0.660829484462738,0.010817617177963257,0.09022679179906845,0.06808949261903763
83172,gamma,2,-0.4463098645210266,-0.0013532638549804688,0.07677614688873291,0.17701461911201477
83172,contrast,1,0.12375225126743317,-0.006675660610198975,0.10765929520130157,0.0668928250670433
83172,contrast,2,-0.11876372992992401,0.010584324598312378,0.0492740124464035,0.23280011117458344
83172,color_cast,1,-0.5520501136779785,0.008908718824386597,0.09021561592817307,0.20031751692295074
83172,color_cast,2,-0.2570764720439911,-0.007111251354217529,0.04739810526371002,0.2667619585990906
86755,gamma,1,-0.6109223365783691,0.004541635513305664,0.09649926424026489,0.22197078168392181
86755,gamma,2,-0.41783928871154785,-0.009609222412109375,0.10145688056945801,0.34630024433135986
86755,contrast,1,-0.17845024168491364,-0.022640228271484375,0.3672611713409424,0.0826372504234314
86755,contrast,2,0.05768834799528122,0.009925425052642822,0.04355398565530777,0.15286870300769806
86755,color_cast,1,-0.6923421025276184,0.0017892122268676758,0.03416736423969269,0.07131300866603851
86755,color_cast,2,-0.8198743462562561,-0.0021376609802246094,0.16511447727680206,0.17347970604896545
88218,gamma,1,0.5297867655754089,-0.01757548749446869,0.07531386613845825,0.044892989099025726
88218,gamma,2,-0.8677465319633484,0.0064344629645347595,0.061487678438425064,0.038627125322818756
88218,contrast,1,-0.6334981918334961,-0.0013850703835487366,0.032657548785209656,0.04137049615383148
88218,contrast,2,0.4122442901134491,0.0054742321372032166,0.03984716534614563,0.04166772589087486
88218,color_cast,1,-0.5594547986984253,0.00292794406414032,0.08829382807016373,0.06756599247455597
88218,color_cast,2,-0.6902278065681458,-0.01145365834236145,0.07745376974344254,0.03709626942873001
89556,gamma,1,0.08425936847925186,0.02550649642944336,0.27280381321907043,0.5111613273620605
89556,gamma,2,0.19347520172595978,0.022909462451934814,0.2147294580936432,0.41447097063064575
89556,contrast,1,-0.08527516573667526,-0.034999072551727295,0.37641972303390503,0.4194851219654083
89556,contrast,2,0.4673423171043396,-0.026343822479248047,0.23274733126163483,0.48420459032058716
89556,color_cast,1,0.7584614157676697,0.055834412574768066,0.09053486585617065,0.6162824034690857
89556,color_cast,2,0.12411283701658249,-0.02108246088027954,0.06127684935927391,0.42534002661705017
99054,gamma,1,0.24913202226161957,-0.010161995887756348,0.2626703679561615,0.11078734695911407
99054,gamma,2,0.39268818497657776,-0.003795444965362549,0.24916903674602509,0.11805684864521027
99054,contrast,1,0.6971481442451477,-0.024191439151763916,0.3506850302219391,0.1236831322312355
99054,contrast,2,0.6706861853599548,0.01832824945449829,0.1933058649301529,0.13507063686847687
99054,color_cast,1,0.12701377272605896,0.007088720798492432,0.1754281371831894,0.09753987193107605
99054,color_cast,2,-0.17977210879325867,-0.006645023822784424,0.057343143969774246,0.15184026956558228
101420,gamma,1,0.2623264491558075,-0.0003662407398223877,0.054950546473264694,0.10270941257476807
101420,gamma,2,0.3615942597389221,-0.0007060617208480835,0.0728166401386261,0.12169897556304932
101420,contrast,1,0.029913950711488724,-0.0065515488386154175,0.036265645176172256,0.5198742747306824
101420,contrast,2,-0.3571516275405884,0.004086047410964966,0.037603408098220825,0.416176974773407
101420,color_cast,1,0.12329801917076111,-0.004162132740020752,0.05313326418399811,0.13782136142253876
101420,color_cast,2,0.6041988134384155,0.0033820420503616333,0.06263001263141632,0.17097675800323486
102331,gamma,1,-0.09561716020107269,0.007946491241455078,0.041490063071250916,0.12416572123765945
102331,gamma,2,0.6747179627418518,0.008222028613090515,0.06337476521730423,0.06787046790122986
102331,contrast,1,-0.7989217638969421,0.007515236735343933,0.19529497623443604,0.28426530957221985
102331,contrast,2,-0.6029831767082214,0.007254511117935181,0.11930042505264282,0.164252370595932
102331,color_cast,1,0.002201099880039692,-0.01273857057094574,0.08816137909889221,0.2999159097671509
102331,color_cast,2,-0.4663393795490265,0.007774457335472107,0.13465891778469086,0.20390082895755768
102356,gamma,1,0.1015622541308403,-0.003120332956314087,0.10276205092668533,0.048501066863536835
102356,gamma,2,0.7877786159515381,-0.012586742639541626,0.1057702898979187,0.08322126418352127
102356,contrast,1,-0.36519962549209595,-0.004551976919174194,0.03197210654616356,0.06388234347105026
102356,contrast,2,-0.2972855567932129,0.007519230246543884,0.10127755999565125,0.17347121238708496
102356,color_cast,1,0.1468721479177475,0.017002418637275696,0.07615828514099121,0.05646630376577377
102356,color_cast,2,-0.6588956117630005,-0.01144157350063324,0.12275687605142593,0.05799432843923569
102805,gamma,1,0.2038961797952652,0.03751170635223389,0.13121779263019562,0.10348621010780334
102805,gamma,2,-0.3222816288471222,0.03223872184753418,0.1359628140926361,0.7614725232124329
102805,contrast,1,-0.23840145766735077,-0.020302653312683105,0.08088874071836472,1.1444510221481323
102805,contrast,2,0.235765278339386,-0.0110245943069458,0.11577252298593521,0.6892472505569458
102805,color_cast,1,0.569294810295105,-0.06411945819854736,0.06476935744285583,0.4180833399295807
102805,color_cast,2,-0.5256702303886414,0.009239554405212402,0.0382043793797493,0.10284215211868286
105335,gamma,1,0.06217072904109955,0.009840130805969238,0.16774068772792816,0.5860159993171692
105335,gamma,2,-0.40236935019493103,0.023202180862426758,0.15641137957572937,0.8688295483589172
105335,contrast,1,-0.21085448563098907,-0.025458693504333496,0.178908571600914,0.4815922677516937
105335,contrast,2,0.8004043102264404,-0.07144200801849365,0.14705899357795715,2.670307159423828
105335,color_cast,1,0.765542209148407,0.01541757583618164,0.07698539644479752,0.4985195994377136
105335,color_cast,2,0.588714063167572,-0.04549098014831543,0.06342966109514236,0.44879111647605896
115946,gamma,1,0.24266277253627777,0.02003037929534912,0.07890366017818451,0.5422247052192688
115946,gamma,2,0.006746184546500444,0.03538656234741211,0.06804469972848892,0.5672298073768616
115946,contrast,1,0.2583600878715515,0.07249367237091064,0.08864685893058777,0.6653209924697876
115946,contrast,2,-0.5741292834281921,0.029114127159118652,0.05773047357797623,1.1825155019760132
115946,color_cast,1,-0.5572013258934021,0.011201798915863037,0.09102971851825714,0.27041271328926086
115946,color_cast,2,-0.7574590444564819,-0.04137307405471802,0.11906175315380096,0.4125590920448303
116479,gamma,1,-0.6530563235282898,-0.00044155120849609375,0.16391479969024658,0.3191038966178894
116479,gamma,2,-0.6460168361663818,0.02148902416229248,0.12335889041423798,0.3770068883895874
116479,contrast,1,-0.36353200674057007,0.01171809434890747,0.0702793151140213,0.24424831569194794
116479,contrast,2,0.5704747438430786,0.008433520793914795,0.1047404333949089,0.27715909481048584
116479,color_cast,1,-0.730827808380127,-0.0033841729164123535,0.16973042488098145,0.22298283874988556
116479,color_cast,2,0.11913839727640152,0.011882901191711426,0.12356001883745193,0.1965474635362625
124798,gamma,1,0.07230985909700394,0.0345379114151001,0.06580520421266556,0.08592382818460464
124798,gamma,2,0.017118971794843674,0.023974180221557617,0.0761575922369957,0.1694190800189972
124798,contrast,1,0.7879196405410767,-0.04799288511276245,0.12512704730033875,0.07039541006088257
124798,contrast,2,0.902190625667572,0.06384986639022827,0.026685547083616257,0.30566132068634033
124798,color_cast,1,0.393472820520401,-0.01489180326461792,0.06777790933847427,0.11146124452352524
124798,color_cast,2,0.46829304099082947,0.03842484951019287,0.0599677599966526,0.15271127223968506
125778,gamma,1,0.8743126392364502,-0.038149237632751465,0.05429176241159439,0.4032525420188904
125778,gamma,2,0.9790040850639343,0.13925111293792725,0.09503653645515442,0.4443741738796234
125778,contrast,1,0.2410443127155304,0.030209779739379883,0.16770018637180328,0.6177076101303101
125778,contrast,2,-0.9686328768730164,0.04828524589538574,0.27445507049560547,1.1055980920791626
125778,color_cast,1,-0.4912530779838562,-0.013512492179870605,0.06690830737352371,0.5700034499168396
125778,color_cast,2,-0.6671271920204163,-0.026448488235473633,0.077662892639637,0.4960211515426636
130386,gamma,1,0.004797255154699087,0.008629381656646729,0.0661068931221962,0.32538414001464844
130386,gamma,2,0.08069562911987305,0.01870417594909668,0.06037687510251999,0.699770987033844
130386,contrast,1,-0.7518752813339233,-0.024709880352020264,0.04629568010568619,0.3175783157348633
130386,contrast,2,-0.4029995799064636,0.03518331050872803,0.12242072075605392,0.8412018418312073
130386,color_cast,1,-0.27279675006866455,0.012281596660614014,0.06802020221948624,0.2974238693714142
130386,color_cast,2,0.5865358114242554,-0.0028082728385925293,0.0428217276930809,0.456238329410553
132329,gamma,1,-0.5303227305412292,-0.008880287408828735,0.13453862071037292,0.28610101342201233
132329,gamma,2,-0.613266110420227,0.010462671518325806,0.13095998764038086,0.23570320010185242
132329,contrast,1,0.3280946612358093,0.006154954433441162,0.050074510276317596,0.1588348150253296
132329,contrast,2,-0.3103830814361572,0.014808475971221924,0.044336557388305664,0.36058589816093445
132329,color_cast,1,0.01076669991016388,0.013160884380340576,0.08346594125032425,0.13074347376823425
132329,color_cast,2,-0.36488547921180725,0.013448894023895264,0.042268797755241394,0.15381774306297302
132703,gamma,1,0.30147820711135864,-0.002619795501232147,0.18636730313301086,0.09247412532567978
132703,gamma,2,0.796147346496582,0.0043370723724365234,0.1728845238685608,0.08872779458761215
132703,contrast,1,-0.0359756238758564,-0.0008591189980506897,0.17383573949337006,0.09553806483745575
132703,contrast,2,-0.575527548789978,0.005173981189727783,0.22088946402072906,0.20416384935379028
132703,color_cast,1,0.5511208176612854,-0.005679488182067871,0.07500685751438141,0.05112512409687042
132703,color_cast,2,0.8922673463821411,-0.005147486925125122,0.060451772063970566,0.0634547621011734
